mes_num,mes_nombre,ingrediente,categoria,subcategoria,descripcion_culinaria,zona,disponibilidad,lat,lon,partidos,tipo_clima,descripcion_zona,notas_produccion
4,Abril,Batata,verdura,tubérculo,Sabor dulce. Cosecha en otoño-invierno.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Buena producción. Alta demanda en invierno.
5,Mayo,Batata,verdura,tubérculo,Sabor dulce. Cosecha en otoño-invierno.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Buena producción. Alta demanda en invierno.
6,Junio,Batata,verdura,tubérculo,Sabor dulce. Cosecha en otoño-invierno.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Buena producción. Alta demanda en invierno.
9,Septiembre,Frutilla,fruta,fruto rojo,La gran producción bonaerense. Temporada bien definida.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Temporada bien definida. Septiembre-noviembre.
10,Octubre,Frutilla,fruta,fruto rojo,La gran producción bonaerense. Temporada bien definida.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Temporada bien definida. Septiembre-noviembre.
11,Noviembre,Frutilla,fruta,fruto rojo,La gran producción bonaerense. Temporada bien definida.,GBA Sur Hortícola,plena,-34.85,-58.20,"Florencio Varela, Berazategui, La Plata, Cañuelas",Templado húmedo,El cinturón hortícola más grande del país. Producción casi continua de hoja,Temporada bien definida. Septiembre-noviembre.
9,Septiembre,Frutilla,fruta,fruto rojo,La gran producción bonaerense. Temporada bien definida.,Delta del Tigre,plena,-34.18,-58.58,"Tigre, San Fernando, Escobar, Campana",Húmedo templado,Zona de islas y humedales. Producción de verduras de hoja y frutilla en pequeñas parcelas familiares. Muy vinculada a la cocina de campo y al turismo gastronómico.,Producción artesanal muy apreciada. Fruta pequeña e intensa.
10,Octubre,Frutilla,fruta,fruto rojo,La gran producción bonaerense. Temporada bien definida.,Delta del Tigre,plena,-34.18,-58.58,"Tigre, San Fernando, Escobar, Campana",Húmedo templado,Zona de islas y humedales. Producción de verduras de hoja y frutilla en pequeñas parcelas familiares. Muy vinculada a la cocina de campo y al turismo gastronómico.,Producción artesanal muy apreciada. Fruta pequeña e intensa.
11,Noviembre,Frutilla,fruta,fruto rojo,La gran producción bonaerense. Temporada bien definida.,Delta del Tigre,plena,-34.18,-58.58,"Tigre, San Fernando, Escobar, Campana",Húmedo templado,Zona de islas y humedales. Producción de verduras de hoja y frutilla en pequeñas parcelas familiares. Muy vinculada a la cocina de campo y al turismo gastronómico.,Producción artesanal muy apreciada. Fruta pequeña e intensa.
9,Septiembre,Frutilla,fruta,fruto rojo,La gran producción bonaerense. Temporada bien definida.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Alta producción bajo cubierta y a campo.
10,Octubre,Frutilla,fruta,fruto rojo,La gran producción bonaerense. Temporada bien definida.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Alta producción bajo cubierta y a campo.
11,Noviembre,Frutilla,fruta,fruto rojo,La gran producción bonaerense. Temporada bien definida.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Alta producción bajo cubierta y a campo.
12,Diciembre,Durazno,fruta,carozo,Verano. Jugoso y aromático. Ideal para conservas.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Verano. Variedades Pavía y Rey del Monte.
1,Enero,Durazno,fruta,carozo,Verano. Jugoso y aromático. Ideal para conservas.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Verano. Variedades Pavía y Rey del Monte.
2,Febrero,Durazno,fruta,carozo,Verano. Jugoso y aromático. Ideal para conservas.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Verano. Variedades Pavía y Rey del Monte.
12,Diciembre,Durazno,fruta,carozo,Verano. Jugoso y aromático. Ideal para conservas.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Buena producción en suelos sueltos.
1,Enero,Durazno,fruta,carozo,Verano. Jugoso y aromático. Ideal para conservas.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Buena producción en suelos sueltos.
2,Febrero,Durazno,fruta,carozo,Verano. Jugoso y aromático. Ideal para conservas.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Buena producción en suelos sueltos.
1,Enero,Ciruela,fruta,carozo,Final de verano. Buena para dulces y salsas agridulces.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Final de verano. Ciruela santa rosa la más común.
2,Febrero,Ciruela,fruta,carozo,Final de verano. Buena para dulces y salsas agridulces.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Final de verano. Ciruela santa rosa la más común.
3,Marzo,Ciruela,fruta,carozo,Final de verano. Buena para dulces y salsas agridulces.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Final de verano. Ciruela santa rosa la más común.
1,Enero,Ciruela,fruta,carozo,Final de verano. Buena para dulces y salsas agridulces.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Producción en chacras. Muy aromática.
2,Febrero,Ciruela,fruta,carozo,Final de verano. Buena para dulces y salsas agridulces.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Producción en chacras. Muy aromática.
3,Marzo,Ciruela,fruta,carozo,Final de verano. Buena para dulces y salsas agridulces.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Producción en chacras. Muy aromática.
11,Noviembre,Damasco,fruta,carozo,Temporada muy corta. Muy aromático.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Temporada muy corta. Diciembre es el pico.
12,Diciembre,Damasco,fruta,carozo,Temporada muy corta. Muy aromático.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Temporada muy corta. Diciembre es el pico.
11,Noviembre,Damasco,fruta,carozo,Temporada muy corta. Muy aromático.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Similar. Cosecha artesanal.
12,Diciembre,Damasco,fruta,carozo,Temporada muy corta. Muy aromático.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Similar. Cosecha artesanal.
3,Marzo,Pera,fruta,pomácea,Otoño. Larga conservación.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Otoño. Variedad Williams la más común.
4,Abril,Pera,fruta,pomácea,Otoño. Larga conservación.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Otoño. Variedad Williams la más común.
5,Mayo,Pera,fruta,pomácea,Otoño. Larga conservación.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Otoño. Variedad Williams la más común.
6,Junio,Pera,fruta,pomácea,Otoño. Larga conservación.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Otoño. Variedad Williams la más común.
3,Marzo,Pera,fruta,pomácea,Otoño. Larga conservación.,Sur Bonaerense,plena,-38.72,-62.27,"Bahía Blanca, Coronel Suárez, Tres Arroyos, Coronel Dorrego",Templado frío,Inviernos más rigurosos. Producción concentrada en cultivos resistentes: brócoli,Clima fresco da buena acidez.
4,Abril,Pera,fruta,pomácea,Otoño. Larga conservación.,Sur Bonaerense,plena,-38.72,-62.27,"Bahía Blanca, Coronel Suárez, Tres Arroyos, Coronel Dorrego",Templado frío,Inviernos más rigurosos. Producción concentrada en cultivos resistentes: brócoli,Clima fresco da buena acidez.
5,Mayo,Pera,fruta,pomácea,Otoño. Larga conservación.,Sur Bonaerense,plena,-38.72,-62.27,"Bahía Blanca, Coronel Suárez, Tres Arroyos, Coronel Dorrego",Templado frío,Inviernos más rigurosos. Producción concentrada en cultivos resistentes: brócoli,Clima fresco da buena acidez.
3,Marzo,Manzana,fruta,pomácea,Otoño. Variedad Granny Smith muy presente en la zona sur.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Manzanas de otoño. Variedad Granny Smith muy presente.
4,Abril,Manzana,fruta,pomácea,Otoño. Variedad Granny Smith muy presente en la zona sur.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Manzanas de otoño. Variedad Granny Smith muy presente.
5,Mayo,Manzana,fruta,pomácea,Otoño. Variedad Granny Smith muy presente en la zona sur.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Manzanas de otoño. Variedad Granny Smith muy presente.
6,Junio,Manzana,fruta,pomácea,Otoño. Variedad Granny Smith muy presente en la zona sur.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Manzanas de otoño. Variedad Granny Smith muy presente.
3,Marzo,Manzana,fruta,pomácea,Otoño. Variedad Granny Smith muy presente en la zona sur.,Sur Bonaerense,plena,-38.72,-62.27,"Bahía Blanca, Coronel Suárez, Tres Arroyos, Coronel Dorrego",Templado frío,Inviernos más rigurosos. Producción concentrada en cultivos resistentes: brócoli,Buena calidad. Clima frío favorece textura firme.
4,Abril,Manzana,fruta,pomácea,Otoño. Variedad Granny Smith muy presente en la zona sur.,Sur Bonaerense,plena,-38.72,-62.27,"Bahía Blanca, Coronel Suárez, Tres Arroyos, Coronel Dorrego",Templado frío,Inviernos más rigurosos. Producción concentrada en cultivos resistentes: brócoli,Buena calidad. Clima frío favorece textura firme.
5,Mayo,Manzana,fruta,pomácea,Otoño. Variedad Granny Smith muy presente en la zona sur.,Sur Bonaerense,plena,-38.72,-62.27,"Bahía Blanca, Coronel Suárez, Tres Arroyos, Coronel Dorrego",Templado frío,Inviernos más rigurosos. Producción concentrada en cultivos resistentes: brócoli,Buena calidad. Clima frío favorece textura firme.
3,Marzo,Membrillo,fruta,pomácea,Otoño. Casi exclusivo para dulce y pasta de membrillo.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Otoño. Exclusivo para dulce y pasta. Alta demanda en confitería.
4,Abril,Membrillo,fruta,pomácea,Otoño. Casi exclusivo para dulce y pasta de membrillo.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Otoño. Exclusivo para dulce y pasta. Alta demanda en confitería.
5,Mayo,Membrillo,fruta,pomácea,Otoño. Casi exclusivo para dulce y pasta de membrillo.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Otoño. Exclusivo para dulce y pasta. Alta demanda en confitería.
6,Junio,Membrillo,fruta,pomácea,Otoño. Casi exclusivo para dulce y pasta de membrillo.,Pampa Húmeda Interior,plena,-37.30,-59.10,"Tandil, Azul, Olavarría, Rauch",Templado continental,Producción mixta. Tandil conocida por sus chacinados pero también produce verduras de raíz y tubérculos en invierno. Estaciones más marcadas.,Otoño. Exclusivo para dulce y pasta. Alta demanda en confitería.
5,Mayo,Naranja,fruta,cítrico,Invierno. Más producción en el norte de la provincia.,GBA Norte Hortícola,plena,-34.45,-58.78,"Pilar, Exaltación de la Cruz, Luján, Mercedes",Templado húmedo,Cinturón hortícola norte. Producción intensiva de tomates,Invierno. Producción menor que el litoral pero presente.
